repo_url,script_path,language,failure_reason,fix_bucket,dependency,missing_path,fix_action,suggested_fix,log_path
https://github.com/ejarmand/comparative_epigenomic_motor_cortex,01_gex/notebooks/01_03_plotting/gex_cons_divergent_plot.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01156_20260318_140951.log
https://github.com/ejarmand/comparative_epigenomic_motor_cortex,02_chromatin_accesibility/notebooks/plotting/atac_cons_divergent_plot_all_comps.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01157_20260318_140952.log
https://github.com/ejarmand/comparative_epigenomic_motor_cortex,02_chromatin_accesibility/notebooks/plotting/weighted_tf_divergence.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01158_20260318_140952.log
https://github.com/ejarmand/comparative_epigenomic_motor_cortex,03_dmr/notebooks/plotting/aggregate_dmrs_atac.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01159_20260318_140953.log
https://github.com/ejarmand/comparative_epigenomic_motor_cortex,03_dmr/notebooks/plotting/barplots.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01160_20260318_140954.log
https://github.com/ejarmand/comparative_epigenomic_motor_cortex,03_dmr/notebooks/plotting/dmrs_specificity_and_proximity.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01161_20260318_140954.log
https://github.com/ejarmand/comparative_epigenomic_motor_cortex,03_dmr/notebooks/plotting/stacked_barplots.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01162_20260318_140955.log
https://github.com/ejarmand/comparative_epigenomic_motor_cortex,06_neural_net/06_03_plotting/compare_specificity.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01163_20260318_140956.log
https://github.com/ejarmand/comparative_epigenomic_motor_cortex,06_neural_net/06_03_plotting/plot_accuracy.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01164_20260318_140956.log
https://github.com/fanzheng10/HiSig,HiSig/examples/simulation/plot_auc.R,r,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01165_20260318_155611.log
https://github.com/fanzheng10/HiSig,HiSig/examples/simulation/plot_profile.R,r,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01166_20260318_155611.log
https://github.com/fchollet/keras,keras/api/_tf_keras/keras/config/__init__.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01183_20260318_154038.log
https://github.com/fchollet/keras,keras/api/config/__init__.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01184_20260318_154039.log
https://github.com/fchollet/keras,keras/src/backend/config.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01185_20260318_154039.log
https://github.com/fchollet/keras,keras/src/quantizers/awq_config.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01186_20260318_154039.log
https://github.com/fchollet/keras,keras/src/quantizers/gptq_config.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01188_20260318_154039.log
https://github.com/fchollet/keras,keras/src/quantizers/quantization_config.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01190_20260318_154039.log
https://github.com/fchollet/keras,keras/src/utils/config.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01192_20260318_154039.log
https://github.com/fchollet/keras,keras/src/visualization/plot_bounding_box_gallery.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01193_20260318_154041.log
https://github.com/fchollet/keras,keras/src/visualization/plot_image_gallery.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01194_20260318_154041.log
https://github.com/fchollet/keras,keras/src/visualization/plot_segmentation_mask_gallery.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01195_20260318_154042.log
https://github.com/funkelab/gunpowder,gunpowder/graph.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01199_20260318_154042.log
https://github.com/funkelab/gunpowder,gunpowder/graph_spec.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01200_20260318_154042.log
https://github.com/funkelab/gunpowder,gunpowder/nodes/gp_graph_source.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01201_20260318_154042.log
https://github.com/geoffvasil/nssl_mri,python/figure_1.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01217_20260318_114638.log
https://github.com/geoffvasil/nssl_mri,python/make_figures_vectorized.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01219_20260318_140957.log
https://github.com/google-deepmind/alphafold,alphafold/model/base_config.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01220_20260318_154043.log
https://github.com/google-deepmind/alphafold,alphafold/model/config.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01222_20260318_154043.log
https://github.com/facebookresearch/detectron2,configs/COCO-Detection/fcos_R_50_FPN_1x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01231_20260318_082351.log
https://github.com/facebookresearch/detectron2,configs/COCO-Detection/retinanet_R_50_FPN_1x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01232_20260318_082352.log
https://github.com/facebookresearch/detectron2,configs/COCO-InstanceSegmentation/mask_rcnn_R_50_C4_1x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01233_20260318_082352.log
https://github.com/facebookresearch/detectron2,configs/COCO-InstanceSegmentation/mask_rcnn_R_50_FPN_1x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01234_20260318_082352.log
https://github.com/facebookresearch/detectron2,configs/COCO-InstanceSegmentation/mask_rcnn_regnetx_4gf_dds_fpn_1x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01235_20260318_082352.log
https://github.com/facebookresearch/detectron2,configs/COCO-InstanceSegmentation/mask_rcnn_regnety_4gf_dds_fpn_1x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01236_20260318_082352.log
https://github.com/facebookresearch/detectron2,configs/COCO-Keypoints/keypoint_rcnn_R_50_FPN_1x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01237_20260318_082352.log
https://github.com/facebookresearch/detectron2,configs/COCO-PanopticSegmentation/panoptic_fpn_R_50_1x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01238_20260318_082352.log
https://github.com/facebookresearch/detectron2,configs/Misc/mmdet_mask_rcnn_R_50_FPN_1x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01239_20260318_082353.log
https://github.com/facebookresearch/detectron2,configs/Misc/torchvision_imagenet_R_50.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01240_20260318_082354.log
https://github.com/facebookresearch/detectron2,configs/common/coco_schedule.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01241_20260318_082354.log
https://github.com/facebookresearch/detectron2,configs/common/data/coco.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01242_20260318_082355.log
https://github.com/facebookresearch/detectron2,configs/common/data/coco_keypoint.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01243_20260318_082355.log
https://github.com/facebookresearch/detectron2,configs/common/data/coco_panoptic_separated.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01244_20260318_082355.log
https://github.com/facebookresearch/detectron2,configs/common/data/constants.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01245_20260318_082356.log
https://github.com/facebookresearch/detectron2,configs/common/models/cascade_rcnn.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01246_20260318_082356.log
https://github.com/facebookresearch/detectron2,configs/common/models/fcos.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01247_20260318_082357.log
https://github.com/facebookresearch/detectron2,configs/common/models/keypoint_rcnn_fpn.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01248_20260318_082358.log
https://github.com/facebookresearch/detectron2,configs/common/models/mask_rcnn_c4.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01249_20260318_082358.log
https://github.com/facebookresearch/detectron2,configs/common/models/mask_rcnn_fpn.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01250_20260318_082358.log
https://github.com/facebookresearch/detectron2,configs/common/models/mask_rcnn_vitdet.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01251_20260318_082359.log
https://github.com/facebookresearch/detectron2,configs/common/models/panoptic_fpn.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01252_20260318_082359.log
https://github.com/facebookresearch/detectron2,configs/common/models/retinanet.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01253_20260318_082400.log
https://github.com/facebookresearch/detectron2,configs/common/optim.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01254_20260318_082400.log
https://github.com/facebookresearch/detectron2,configs/common/train.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01255_20260318_082400.log
https://github.com/facebookresearch/detectron2,configs/new_baselines/mask_rcnn_R_101_FPN_100ep_LSJ.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01256_20260318_082401.log
https://github.com/facebookresearch/detectron2,configs/new_baselines/mask_rcnn_R_101_FPN_200ep_LSJ.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01257_20260318_082401.log
https://github.com/facebookresearch/detectron2,configs/new_baselines/mask_rcnn_R_101_FPN_400ep_LSJ.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01258_20260318_082402.log
https://github.com/facebookresearch/detectron2,configs/new_baselines/mask_rcnn_R_50_FPN_100ep_LSJ.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01259_20260318_082402.log
https://github.com/facebookresearch/detectron2,configs/new_baselines/mask_rcnn_R_50_FPN_200ep_LSJ.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01260_20260318_082403.log
https://github.com/facebookresearch/detectron2,configs/new_baselines/mask_rcnn_R_50_FPN_400ep_LSJ.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01261_20260318_082403.log
https://github.com/facebookresearch/detectron2,configs/new_baselines/mask_rcnn_R_50_FPN_50ep_LSJ.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01262_20260318_082403.log
https://github.com/facebookresearch/detectron2,configs/new_baselines/mask_rcnn_regnetx_4gf_dds_FPN_100ep_LSJ.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01263_20260318_082403.log
https://github.com/facebookresearch/detectron2,configs/new_baselines/mask_rcnn_regnetx_4gf_dds_FPN_200ep_LSJ.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01264_20260318_082405.log
https://github.com/facebookresearch/detectron2,configs/new_baselines/mask_rcnn_regnetx_4gf_dds_FPN_400ep_LSJ.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01265_20260318_082405.log
https://github.com/facebookresearch/detectron2,configs/new_baselines/mask_rcnn_regnety_4gf_dds_FPN_100ep_LSJ.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01266_20260318_082405.log
https://github.com/facebookresearch/detectron2,configs/new_baselines/mask_rcnn_regnety_4gf_dds_FPN_200ep_LSJ.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01267_20260318_082406.log
https://github.com/facebookresearch/detectron2,configs/new_baselines/mask_rcnn_regnety_4gf_dds_FPN_400ep_LSJ.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01268_20260318_082406.log
https://github.com/facebookresearch/detectron2,detectron2/config/__init__.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01269_20260318_082406.log
https://github.com/facebookresearch/detectron2,detectron2/config/compat.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01270_20260318_082407.log
https://github.com/facebookresearch/detectron2,detectron2/config/config.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01271_20260318_082407.log
https://github.com/facebookresearch/detectron2,detectron2/config/defaults.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01272_20260318_082408.log
https://github.com/facebookresearch/detectron2,detectron2/config/instantiate.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01273_20260318_082408.log
https://github.com/facebookresearch/detectron2,detectron2/config/lazy.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01274_20260318_082409.log
https://github.com/facebookresearch/detectron2,projects/DeepLab/deeplab/config.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01275_20260318_082409.log
https://github.com/facebookresearch/detectron2,projects/DensePose/densepose/config.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01276_20260318_082410.log
https://github.com/facebookresearch/detectron2,projects/DensePose/densepose/converters/chart_output_hflip.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01277_20260318_082410.log
https://github.com/facebookresearch/detectron2,projects/DensePose/densepose/converters/chart_output_to_chart_result.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01278_20260318_082410.log
https://github.com/facebookresearch/detectron2,projects/DensePose/densepose/converters/to_chart_result.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01279_20260318_082410.log
https://github.com/facebookresearch/detectron2,projects/DensePose/densepose/modeling/losses/chart.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01280_20260318_082411.log
https://github.com/facebookresearch/detectron2,projects/DensePose/densepose/modeling/losses/chart_with_confidences.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01281_20260318_082412.log
https://github.com/facebookresearch/detectron2,projects/DensePose/densepose/modeling/predictors/chart.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01282_20260318_082412.log
https://github.com/facebookresearch/detectron2,projects/DensePose/densepose/modeling/predictors/chart_confidence.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01283_20260318_082412.log
https://github.com/facebookresearch/detectron2,projects/DensePose/densepose/modeling/predictors/chart_with_confidence.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01284_20260318_082413.log
https://github.com/facebookresearch/detectron2,projects/DensePose/densepose/structures/chart.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01285_20260318_082413.log
https://github.com/facebookresearch/detectron2,projects/DensePose/densepose/structures/chart_confidence.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01286_20260318_082414.log
https://github.com/facebookresearch/detectron2,projects/DensePose/densepose/structures/chart_result.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01287_20260318_082414.log
https://github.com/facebookresearch/detectron2,projects/MViTv2/configs/cascade_mask_rcnn_mvitv2_b_3x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01289_20260318_082415.log
https://github.com/facebookresearch/detectron2,projects/MViTv2/configs/cascade_mask_rcnn_mvitv2_b_in21k_3x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01290_20260318_082416.log
https://github.com/facebookresearch/detectron2,projects/MViTv2/configs/cascade_mask_rcnn_mvitv2_h_in21k_lsj_3x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01291_20260318_082416.log
https://github.com/facebookresearch/detectron2,projects/MViTv2/configs/cascade_mask_rcnn_mvitv2_l_in21k_lsj_50ep.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01292_20260318_082416.log
https://github.com/facebookresearch/detectron2,projects/MViTv2/configs/cascade_mask_rcnn_mvitv2_s_3x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01293_20260318_082417.log
https://github.com/facebookresearch/detectron2,projects/MViTv2/configs/cascade_mask_rcnn_mvitv2_t_3x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01294_20260318_082417.log
https://github.com/facebookresearch/detectron2,projects/MViTv2/configs/common/coco_loader.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01295_20260318_082417.log
https://github.com/facebookresearch/detectron2,projects/MViTv2/configs/common/coco_loader_lsj.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01296_20260318_082418.log
https://github.com/facebookresearch/detectron2,projects/MViTv2/configs/mask_rcnn_mvitv2_t_3x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01297_20260318_082419.log
https://github.com/facebookresearch/detectron2,projects/Panoptic-DeepLab/panoptic_deeplab/config.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01298_20260318_082419.log
https://github.com/facebookresearch/detectron2,projects/PointRend/point_rend/config.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01299_20260318_082419.log
https://github.com/facebookresearch/detectron2,projects/PointSup/point_sup/config.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01300_20260318_082420.log
https://github.com/facebookresearch/detectron2,projects/Rethinking-BatchNorm/configs/mask_rcnn_BNhead.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01301_20260318_082421.log
https://github.com/facebookresearch/detectron2,projects/Rethinking-BatchNorm/configs/mask_rcnn_BNhead_batch_stats.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01302_20260318_082421.log
https://github.com/facebookresearch/detectron2,projects/Rethinking-BatchNorm/configs/mask_rcnn_BNhead_shuffle.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01303_20260318_082421.log
https://github.com/facebookresearch/detectron2,projects/Rethinking-BatchNorm/configs/mask_rcnn_SyncBNhead.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01304_20260318_082422.log
https://github.com/facebookresearch/detectron2,projects/Rethinking-BatchNorm/configs/retinanet_SyncBNhead.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01305_20260318_082423.log
https://github.com/facebookresearch/detectron2,projects/Rethinking-BatchNorm/configs/retinanet_SyncBNhead_SharedTraining.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01306_20260318_082423.log
https://github.com/facebookresearch/detectron2,projects/TensorMask/tensormask/config.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01307_20260318_082425.log
https://github.com/facebookresearch/detectron2,projects/TridentNet/tridentnet/config.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01308_20260318_082425.log
